turn,condition,treatment,treatment_label,transfer,return,default_transfer,default_return,earnings_transferrer,earnings_returner,total_earnings_transferrer,total_earnings_returner,link_condition,info_condition,total_time_transferrer,total_time_returner,workerId_transferrer,workerId_returner,machiv_transferrer,machiv_returner,age_transferrer,age_returner,pretest_tries_transferrer,pretest_tries_returner,prev_exp_transferrer,prev_exp_returner,clarity_transferrer,clarity_returner,tech_difficulties_transferrer,tech_difficulties_returner,educ_transferrer,educ_returner,gender_transferrer,gender_returner,lagged_transfer,lagged_avg_return,relationship,crelationship,conditionid
20,0,107,C,0,0,False,False,20,0,529,461,control,local,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,0,0,11452,13459,116
21,0,107,C,1,0,False,False,18,3,498,461,control,local,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,0,0,11455,13462,116
21,0,107,C,1,0,False,False,18,3,498,529,control,local,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,0,0,11450,13457,116
22,0,107,C,5,1,False,False,5,14,461,498,control,local,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,1,0,11454,13461,116
22,0,107,C,10,0,False,False,5,30,461,529,control,local,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,1,0,11453,13460,116
23,0,107,C,0,0,True,False,20,0,529,498,control,local,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,10,0,11451,13458,116
23,0,107,C,0,0,True,False,20,0,529,461,control,local,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,10,0,11452,13459,116
24,0,107,C,1,0,False,False,19,3,498,461,control,local,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,0,0,11455,13462,116
24,0,107,C,0,0,False,False,19,0,498,529,control,local,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,0,0,11450,13457,116
25,0,107,C,1,1,False,False,19,2,461,498,control,local,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,1,0,11454,13461,116
25,0,107,C,0,0,False,False,19,0,461,529,control,local,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,1,0,11453,13460,116
26,0,107,C,0,0,False,False,20,0,529,498,control,local,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,0,0,11451,13458,116
26,0,107,C,0,0,False,False,20,0,529,461,control,local,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,0,0,11452,13459,116
27,0,107,C,1,1,False,False,19,2,498,461,control,local,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,0,0,11455,13462,116
27,0,107,C,0,0,False,False,19,0,498,529,control,local,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,0,0,11450,13457,116
28,0,107,C,2,1,False,False,18,5,461,498,control,local,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,1,0,11454,13461,116
28,0,107,C,0,0,False,False,18,0,461,529,control,local,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,1,0,11453,13460,116
29,0,107,C,0,0,False,False,20,0,529,498,control,local,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,0,0,11451,13458,116
29,0,107,C,0,0,False,False,20,0,529,461,control,local,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,0,0,11452,13459,116
0,1,107,C,0,0,False,False,20,0,529,461,unrestricted,global,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,,,11452,13692,117
0,1,107,C,0,0,False,False,20,0,529,498,unrestricted,global,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,,,11451,13691,117
1,1,107,C,0,0,False,False,20,0,461,529,unrestricted,global,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,0,0,11453,13693,117
1,1,107,C,0,0,False,False,20,0,461,498,unrestricted,global,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,0,0,11454,13694,117
2,1,107,C,1,0,False,False,18,3,498,529,unrestricted,global,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,0,0,11450,13690,117
2,1,107,C,1,2,False,False,18,1,498,461,unrestricted,global,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,0,0,11455,13695,117
3,1,107,C,0,0,False,False,20,0,529,461,unrestricted,global,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,1,1,11452,13692,117
3,1,107,C,0,0,False,False,20,0,529,498,unrestricted,global,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,1,1,11451,13691,117
4,1,107,C,1,0,False,False,19,3,461,529,unrestricted,global,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,0,0,11453,13693,117
4,1,107,C,0,0,False,False,19,0,461,498,unrestricted,global,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,0,0,11454,13694,117
5,1,107,C,0,0,False,False,18,0,498,529,unrestricted,global,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,0,0,11450,13690,117
5,1,107,C,2,4,False,False,18,2,498,461,unrestricted,global,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,0,0,11455,13695,117
6,1,107,C,0,0,False,False,20,0,529,461,unrestricted,global,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,0,2,11452,13692,117
6,1,107,C,0,0,False,False,20,0,529,498,unrestricted,global,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,0,2,11451,13691,117
7,1,107,C,0,0,False,False,18,0,461,529,unrestricted,global,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,0,0,11453,13693,117
7,1,107,C,2,3,False,False,18,3,461,498,unrestricted,global,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,0,0,11454,13694,117
8,1,107,C,0,0,False,False,18,0,498,529,unrestricted,global,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,2,1,11450,13690,117
8,1,107,C,2,1,False,False,18,5,498,461,unrestricted,global,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,2,1,11455,13695,117
9,1,107,C,1,1,False,False,18,2,529,461,unrestricted,global,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,0,0,11452,13692,117
9,1,107,C,1,0,False,False,18,3,529,498,unrestricted,global,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,0,0,11451,13691,117
10,1,107,C,0,0,False,False,20,0,461,529,unrestricted,global,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,1,0,11453,13693,117
10,1,107,C,0,0,False,False,20,0,461,498,unrestricted,global,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,1,0,11454,13694,117
11,1,107,C,1,0,False,False,18,3,498,529,unrestricted,global,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,0,0,11450,13690,117
11,1,107,C,1,0,False,False,18,3,498,461,unrestricted,global,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,0,0,11455,13695,117
12,1,107,C,1,0,False,True,18,3,529,461,unrestricted,global,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,1,0,11452,13692,117
12,1,107,C,1,1,False,False,18,2,529,498,unrestricted,global,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,1,0,11451,13691,117
13,1,107,C,0,0,True,False,18,0,461,529,unrestricted,global,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,1,0,11453,13693,117
13,1,107,C,2,2,True,False,18,4,461,498,unrestricted,global,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,1,0,11454,13694,117
14,1,107,C,1,0,False,False,18,3,498,529,unrestricted,global,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,2,1,11450,13690,117
14,1,107,C,1,3,False,False,18,0,498,461,unrestricted,global,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,2,1,11455,13695,117
15,1,107,C,0,0,False,False,20,0,529,461,unrestricted,global,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,1,1,11452,13692,117
15,1,107,C,0,0,False,False,20,0,529,498,unrestricted,global,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,1,1,11451,13691,117
16,1,107,C,0,0,False,False,18,0,461,529,unrestricted,global,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,0,0,11453,13693,117
16,1,107,C,2,3,False,False,18,3,461,498,unrestricted,global,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,0,0,11454,13694,117
17,1,107,C,0,0,False,False,18,0,498,529,unrestricted,global,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,2,1,11450,13690,117
17,1,107,C,2,2,False,False,18,4,498,461,unrestricted,global,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,2,1,11455,13695,117
18,1,107,C,1,0,False,False,18,3,529,461,unrestricted,global,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,0,1,11452,13692,117
18,1,107,C,1,0,False,False,18,3,529,498,unrestricted,global,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,0,1,11451,13691,117
19,1,107,C,0,0,False,False,15,0,461,529,unrestricted,global,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,1,0,11453,13693,117
19,1,107,C,5,5,False,False,15,10,461,498,unrestricted,global,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,1,0,11454,13694,117
20,1,107,C,0,0,False,False,18,0,498,529,unrestricted,global,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,5,2,11450,13690,117
20,1,107,C,2,0,False,False,18,6,498,461,unrestricted,global,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,5,2,11455,13695,117
21,1,107,C,1,0,False,True,18,3,529,461,unrestricted,global,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,0,0,11452,13692,117
21,1,107,C,1,0,False,False,18,3,529,498,unrestricted,global,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,0,0,11451,13691,117
22,1,107,C,0,0,False,False,20,0,461,529,unrestricted,global,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,1,0,11453,13693,117
22,1,107,C,0,0,False,False,20,0,461,498,unrestricted,global,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,1,0,11454,13694,117
23,1,107,C,0,0,False,False,19,0,498,529,unrestricted,global,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,0,0,11450,13690,117
23,1,107,C,1,3,False,False,19,0,498,461,unrestricted,global,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,0,0,11455,13695,117
24,1,107,C,0,0,False,False,20,0,529,461,unrestricted,global,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,0,1,11452,13692,117
24,1,107,C,0,0,False,False,20,0,529,498,unrestricted,global,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,0,1,11451,13691,117
25,1,107,C,1,0,False,False,17,3,461,529,unrestricted,global,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,0,0,11453,13693,117
25,1,107,C,2,2,False,False,17,4,461,498,unrestricted,global,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,0,0,11454,13694,117
26,1,107,C,0,0,False,False,19,0,498,529,unrestricted,global,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,2,1,11450,13690,117
26,1,107,C,1,1,False,False,19,2,498,461,unrestricted,global,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,2,1,11455,13695,117
27,1,107,C,0,0,False,False,20,0,529,461,unrestricted,global,5626.0,4067.0,A1HXHFX54MRHBZ,A2NBQXD2V7045H,97,97,56,21,2,5,20+,2,y,y,3,0,15,16,m,m,0,0,11452,13692,117
27,1,107,C,0,0,False,False,20,0,529,498,unrestricted,global,5626.0,6291.0,A1HXHFX54MRHBZ,A3TL6I7G5JQ5CP,97,104,56,36,2,1,20+,None,y,y,3,1,15,12,m,f,0,0,11451,13691,117
28,1,107,C,0,0,False,False,20,0,461,529,unrestricted,global,4067.0,5626.0,A2NBQXD2V7045H,A1HXHFX54MRHBZ,97,97,21,56,5,2,2,20+,y,y,0,3,16,15,m,m,0,0,11453,13693,117
28,1,107,C,0,0,False,False,20,0,461,498,unrestricted,global,4067.0,6291.0,A2NBQXD2V7045H,A3TL6I7G5JQ5CP,97,104,21,36,5,1,2,None,y,y,0,1,16,12,m,f,0,0,11454,13694,117
29,1,107,C,0,0,False,False,19,0,498,529,unrestricted,global,6291.0,5626.0,A3TL6I7G5JQ5CP,A1HXHFX54MRHBZ,104,97,36,56,1,2,None,20+,y,y,1,3,12,15,f,m,0,0,11450,13690,117
29,1,107,C,1,3,False,False,19,0,498,461,unrestricted,global,6291.0,4067.0,A3TL6I7G5JQ5CP,A2NBQXD2V7045H,104,97,36,21,1,5,None,2,y,y,1,0,12,16,f,m,0,0,11455,13695,117
0,0,115,E,2,0,False,False,10,6,709,578,control,local,5714.0,23547.0,A3K3QML8ETRIJL,A10QUVJBDFSJYH,94,97,24,66,1,1,None,20+,y,y,1,2,15,12,f,m,,,13230,15630,125
0,0,115,E,8,12,False,False,10,12,709,735,control,local,5714.0,5040.0,A3K3QML8ETRIJL,A2GY8FV96EVCZN,94,77,24,35,1,0,None,None,y,y,1,5,15,18,f,m,,,13229,15629,125
1,0,115,E,0,0,False,False,20,0,578,709,control,local,23547.0,5714.0,A10QUVJBDFSJYH,A3K3QML8ETRIJL,97,94,66,24,1,1,20+,None,y,y,2,1,12,15,m,f,2,6,13231,15631,125
1,0,115,E,0,0,False,True,20,0,578,735,control,local,23547.0,5040.0,A10QUVJBDFSJYH,A2GY8FV96EVCZN,97,77,66,35,1,0,20+,None,y,y,2,5,12,18,m,m,2,6,13226,15626,125
2,0,115,E,0,0,True,False,20,0,735,709,control,local,5040.0,5714.0,A2GY8FV96EVCZN,A3K3QML8ETRIJL,77,94,35,24,0,1,None,None,y,y,5,1,18,15,m,f,0,0,13228,15628,125
2,0,115,E,0,0,True,False,20,0,735,578,control,local,5040.0,23547.0,A2GY8FV96EVCZN,A10QUVJBDFSJYH,77,97,35,66,0,1,None,20+,y,y,5,2,18,12,m,m,0,0,13227,15627,125
3,0,115,E,2,0,False,False,10,6,709,578,control,local,5714.0,23547.0,A3K3QML8ETRIJL,A10QUVJBDFSJYH,94,97,24,66,1,1,None,20+,y,y,1,2,15,12,f,m,0,0,13230,15630,125
3,0,115,E,8,12,False,False,10,12,709,735,control,local,5714.0,5040.0,A3K3QML8ETRIJL,A2GY8FV96EVCZN,94,77,24,35,1,0,None,None,y,y,1,5,15,18,f,m,0,0,13229,15629,125
4,0,115,E,0,0,False,False,19,0,578,709,control,local,23547.0,5714.0,A10QUVJBDFSJYH,A3K3QML8ETRIJL,97,94,66,24,1,1,20+,None,y,y,2,1,12,15,m,f,2,6,13231,15631,125
4,0,115,E,1,0,False,False,19,3,578,735,control,local,23547.0,5040.0,A10QUVJBDFSJYH,A2GY8FV96EVCZN,97,77,66,35,1,0,20+,None,y,y,2,5,12,18,m,m,2,6,13226,15626,125
5,0,115,E,10,15,False,False,10,15,735,709,control,local,5040.0,5714.0,A2GY8FV96EVCZN,A3K3QML8ETRIJL,77,94,35,24,0,1,None,None,y,y,5,1,18,15,m,f,1,0,13228,15628,125
5,0,115,E,0,0,False,False,10,0,735,578,control,local,5040.0,23547.0,A2GY8FV96EVCZN,A10QUVJBDFSJYH,77,97,35,66,0,1,None,20+,y,y,5,2,18,12,m,m,1,0,13227,15627,125
6,0,115,E,2,1,False,False,10,5,709,578,control,local,5714.0,23547.0,A3K3QML8ETRIJL,A10QUVJBDFSJYH,94,97,24,66,1,1,None,20+,y,y,1,2,15,12,f,m,10,7,13230,15630,125
6,0,115,E,8,12,False,False,10,12,709,735,control,local,5714.0,5040.0,A3K3QML8ETRIJL,A2GY8FV96EVCZN,94,77,24,35,1,0,None,None,y,y,1,5,15,18,f,m,10,7,13229,15629,125
7,0,115,E,0,0,False,False,19,0,578,709,control,local,23547.0,5714.0,A10QUVJBDFSJYH,A3K3QML8ETRIJL,97,94,66,24,1,1,20+,None,y,y,2,1,12,15,m,f,2,6,13231,15631,125
7,0,115,E,1,1,False,False,19,2,578,735,control,local,23547.0,5040.0,A10QUVJBDFSJYH,A2GY8FV96EVCZN,97,77,66,35,1,0,20+,None,y,y,2,5,12,18,m,m,2,6,13226,15626,125
8,0,115,E,0,0,True,False,20,0,735,709,control,local,5040.0,5714.0,A2GY8FV96EVCZN,A3K3QML8ETRIJL,77,94,35,24,0,1,None,None,y,y,5,1,18,15,m,f,1,0,13228,15628,125
8,0,115,E,0,0,True,False,20,0,735,578,control,local,5040.0,23547.0,A2GY8FV96EVCZN,A10QUVJBDFSJYH,77,97,35,66,0,1,None,20+,y,y,5,2,18,12,m,m,1,0,13227,15627,125
9,0,115,E,0,0,False,False,10,0,709,578,control,local,5714.0,23547.0,A3K3QML8ETRIJL,A10QUVJBDFSJYH,94,97,24,66,1,1,None,20+,y,y,1,2,15,12,f,m,0,0,13230,15630,125
9,0,115,E,10,15,False,False,10,15,709,735,control,local,5714.0,5040.0,A3K3QML8ETRIJL,A2GY8FV96EVCZN,94,77,24,35,1,0,None,None,y,y,1,5,15,18,f,m,0,0,13229,15629,125
10,0,115,E,0,0,False,False,19,0,578,709,control,local,23547.0,5714.0,A10QUVJBDFSJYH,A3K3QML8ETRIJL,97,94,66,24,1,1,20+,None,y,y,2,1,12,15,m,f,0,7,13231,15631,125
10,0,115,E,1,1,False,False,19,2,578,735,control,local,23547.0,5040.0,A10QUVJBDFSJYH,A2GY8FV96EVCZN,97,77,66,35,1,0,20+,None,y,y,2,5,12,18,m,m,0,7,13226,15626,125
11,0,115,E,10,15,False,False,10,15,735,709,control,local,5040.0,5714.0,A2GY8FV96EVCZN,A3K3QML8ETRIJL,77,94,35,24,0,1,None,None,y,y,5,1,18,15,m,f,1,0,13228,15628,125
11,0,115,E,0,0,False,False,10,0,735,578,control,local,5040.0,23547.0,A2GY8FV96EVCZN,A10QUVJBDFSJYH,77,97,35,66,0,1,None,20+,y,y,5,2,18,12,m,m,1,0,13227,15627,125
12,0,115,E,0,0,False,False,10,0,709,578,control,local,5714.0,23547.0,A3K3QML8ETRIJL,A10QUVJBDFSJYH,94,97,24,66,1,1,None,20+,y,y,1,2,15,12,f,m,10,7,13230,15630,125
12,0,115,E,10,15,False,False,10,15,709,735,control,local,5714.0,5040.0,A3K3QML8ETRIJL,A2GY8FV96EVCZN,94,77,24,35,1,0,None,None,y,y,1,5,15,18,f,m,10,7,13229,15629,125
13,0,115,E,0,0,False,False,19,0,578,709,control,local,23547.0,5714.0,A10QUVJBDFSJYH,A3K3QML8ETRIJL,97,94,66,24,1,1,20+,None,y,y,2,1,12,15,m,f,0,7,13231,15631,125
13,0,115,E,1,0,False,False,19,3,578,735,control,local,23547.0,5040.0,A10QUVJBDFSJYH,A2GY8FV96EVCZN,97,77,66,35,1,0,20+,None,y,y,2,5,12,18,m,m,0,7,13226,15626,125
14,0,115,E,10,15,False,False,10,15,735,709,control,local,5040.0,5714.0,A2GY8FV96EVCZN,A3K3QML8ETRIJL,77,94,35,24,0,1,None,None,y,y,5,1,18,15,m,f,1,0,13228,15628,125
14,0,115,E,0,0,False,False,10,0,735,578,control,local,5040.0,23547.0,A2GY8FV96EVCZN,A10QUVJBDFSJYH,77,97,35,66,0,1,None,20+,y,y,5,2,18,12,m,m,1,0,13227,15627,125
15,0,115,E,2,1,False,False,10,5,709,578,control,local,5714.0,23547.0,A3K3QML8ETRIJL,A10QUVJBDFSJYH,94,97,24,66,1,1,None,20+,y,y,1,2,15,12,f,m,10,7,13230,15630,125
15,0,115,E,8,12,False,False,10,12,709,735,control,local,5714.0,5040.0,A3K3QML8ETRIJL,A2GY8FV96EVCZN,94,77,24,35,1,0,None,None,y,y,1,5,15,18,f,m,10,7,13229,15629,125
16,0,115,E,0,0,False,False,19,0,578,709,control,local,23547.0,5714.0,A10QUVJBDFSJYH,A3K3QML8ETRIJL,97,94,66,24,1,1,20+,None,y,y,2,1,12,15,m,f,2,6,13231,15631,125
16,0,115,E,1,1,False,False,19,2,578,735,control,local,23547.0,5040.0,A10QUVJBDFSJYH,A2GY8FV96EVCZN,97,77,66,35,1,0,20+,None,y,y,2,5,12,18,m,m,2,6,13226,15626,125
17,0,115,E,10,15,False,False,10,15,735,709,control,local,5040.0,5714.0,A2GY8FV96EVCZN,A3K3QML8ETRIJL,77,94,35,24,0,1,None,None,y,y,5,1,18,15,m,f,1,0,13228,15628,125
17,0,115,E,0,0,False,False,10,0,735,578,control,local,5040.0,23547.0,A2GY8FV96EVCZN,A10QUVJBDFSJYH,77,97,35,66,0,1,None,20+,y,y,5,2,18,12,m,m,1,0,13227,15627,125
18,0,115,E,0,0,False,False,10,0,709,578,control,local,5714.0,23547.0,A3K3QML8ETRIJL,A10QUVJBDFSJYH,94,97,24,66,1,1,None,20+,y,y,1,2,15,12,f,m,10,7,13230,15630,125
18,0,115,E,10,15,False,False,10,15,709,735,control,local,5714.0,5040.0,A3K3QML8ETRIJL,A2GY8FV96EVCZN,94,77,24,35,1,0,None,None,y,y,1,5,15,18,f,m,10,7,13229,15629,125
19,0,115,E,0,0,False,False,19,0,578,709,control,local,23547.0,5714.0,A10QUVJBDFSJYH,A3K3QML8ETRIJL,97,94,66,24,1,1,20+,None,y,y,2,1,12,15,m,f,0,7,13231,15631,125
19,0,115,E,1,1,False,False,19,2,578,735,control,local,23547.0,5040.0,A10QUVJBDFSJYH,A2GY8FV96EVCZN,97,77,66,35,1,0,20+,None,y,y,2,5,12,18,m,m,0,7,13226,15626,125
20,0,115,E,10,15,False,False,10,15,735,709,control,local,5040.0,5714.0,A2GY8FV96EVCZN,A3K3QML8ETRIJL,77,94,35,24,0,1,None,None,y,y,5,1,18,15,m,f,1,0,13228,15628,125
